elapsed_s,phase,shape_name,target_depth_mm,report_sample_target,trial,indentation_depth_mm,load_force_n,load_kg,pressure_force_n,pressure_kg_eq,pressure_hpa,pressure_delta_hpa,error_kg,dot_mean_px,dot_max_px,missing_ratio,contact_peak,contact_area_ratio,residual_mean_px,residual_peak_px,surface_scale_px
0.700,down,circle,-2.500,10,1,0.420168,0.157025,0.016012,0.210945,0.021510,1032.1334,0.1334,0.005498,0.813844,1.165185,0.000000,0.164706,1.680672,0.447614,0.838933,1.090852
0.770,down,circle,-2.500,10,1,0.462185,0.168599,0.017192,0.221835,0.022621,1032.1402,0.1402,0.005429,0.884336,1.274837,0.000000,0.181176,1.848739,0.486385,0.917883,1.151161
0.840,down,circle,-2.500,10,1,0.504202,0.179535,0.018308,0.231104,0.023566,1032.1461,0.1461,0.005259,0.960247,1.387939,0.000000,0.197647,2.016807,0.528136,0.999316,1.213366
0.910,down,circle,-2.500,10,1,0.546218,0.189970,0.019372,0.238930,0.024364,1032.1511,0.1511,0.004993,1.042675,1.504951,0.000000,0.214118,2.184874,0.573471,1.083565,1.277723
0.980,down,circle,-2.500,10,1,0.588235,0.200060,0.020400,0.245536,0.025038,1032.1552,0.1552,0.004637,1.131838,1.626128,0.000000,0.230588,2.352941,0.622511,1.170812,1.344370
1.050,down,circle,-2.500,10,1,0.630252,0.209978,0.021412,0.251184,0.025614,1032.1588,0.1588,0.004202,1.227042,1.751506,0.000000,0.247059,2.521008,0.674873,1.261084,1.413328
1.120,down,circle,-2.500,10,1,0.672269,0.219902,0.022424,0.256162,0.026121,1032.1620,0.1620,0.003697,1.326775,1.880898,0.000000,0.263529,2.689076,0.729726,1.354246,1.484494
1.190,down,circle,-2.500,10,1,0.714286,0.230014,0.023455,0.260776,0.026592,1032.1649,0.1649,0.003137,1.428912,2.013907,0.000000,0.280000,2.857143,0.785902,1.450013,1.557649
1.260,down,circle,-2.500,10,1,0.756303,0.240483,0.024522,0.265338,0.027057,1032.1678,0.1678,0.002534,1.531003,2.149946,0.000000,0.296471,3.025210,0.842052,1.547961,1.632470
1.330,down,circle,-2.500,10,1,0.798319,0.251466,0.025642,0.270154,0.027548,1032.1708,0.1708,0.001906,1.630604,2.288267,0.000000,0.312941,3.193277,0.896832,1.647552,1.708547
1.400,down,circle,-2.500,10,1,0.840336,0.263096,0.026828,0.275516,0.028095,1032.1742,0.1742,0.001267,1.725608,2.428003,0.000000,0.329412,3.361345,0.949084,1.748162,1.785401
1.470,down,circle,-2.500,10,1,0.882353,0.275476,0.028091,0.281687,0.028724,1032.1781,0.1781,0.000633,1.814530,2.568211,0.000000,0.345882,3.529412,0.997991,1.849112,1.862516
1.540,down,circle,-2.500,10,1,0.924370,0.288679,0.029437,0.288897,0.029459,1032.1826,0.1826,0.000022,1.896708,2.707924,0.000000,0.362353,3.697479,1.043190,1.949706,1.939358
1.610,down,circle,-2.500,10,1,0.966387,0.302741,0.030871,0.297336,0.030320,1032.1880,0.1880,-0.000551,1.972394,2.846203,0.000000,0.378824,3.865546,1.084817,2.049266,2.015412
1.680,down,circle,-2.500,10,1,1.008403,0.317658,0.032392,0.307145,0.031320,1032.1942,0.1942,-0.001072,2.042718,2.982181,0.000000,0.395294,4.033613,1.123495,2.147170,2.090199
1.750,down,circle,-2.500,10,1,1.050420,0.333391,0.033996,0.318414,0.032469,1032.2013,0.2013,-0.001527,2.109535,3.115114,0.000000,0.411765,4.201681,1.160244,2.242882,2.163313
1.820,down,circle,-2.500,10,1,1.092437,0.349864,0.035676,0.331182,0.033771,1032.2094,0.2094,-0.001905,2.175175,3.244418,0.000000,0.428235,4.369748,1.196346,2.335981,2.234430
1.890,down,circle,-2.500,10,1,1.134454,0.366970,0.037420,0.345434,0.035224,1032.2184,0.2184,-0.002196,2.242127,3.369702,0.000000,0.444706,4.537815,1.233170,2.426185,2.303336
1.960,down,circle,-2.500,10,1,1.176471,0.384571,0.039215,0.361109,0.036823,1032.2283,0.2283,-0.002392,2.312705,3.490783,0.000000,0.461176,4.705882,1.271988,2.513364,2.369931
2.030,down,circle,-2.500,10,1,1.218487,0.402510,0.041045,0.378096,0.038555,1032.2390,0.2390,-0.002490,2.388728,3.607703,0.000000,0.477647,4.873950,1.313800,2.597546,2.434236
2.100,down,circle,-2.500,10,1,1.260504,0.420615,0.042891,0.396249,0.040406,1032.2505,0.2505,-0.002485,2.471281,3.720720,0.000000,0.494118,5.042017,1.359204,2.678919,2.496396
2.170,down,circle,-2.500,10,1,1.302521,0.438705,0.044735,0.415385,0.042357,1032.2626,0.2626,-0.002378,2.560564,3.830301,0.000000,0.510588,5.210084,1.408310,2.757817,2.556665
2.240,down,circle,-2.500,10,1,1.344538,0.456602,0.046560,0.435299,0.044388,1032.2752,0.2752,-0.002172,2.655868,3.937090,0.000000,0.527059,5.378151,1.460727,2.834705,2.615400
2.310,down,circle,-2.500,10,1,1.386555,0.474133,0.048348,0.455768,0.046475,1032.2881,0.2881,-0.001873,2.755665,4.041883,0.000000,0.543529,5.546218,1.515616,2.910155,2.673035
2.380,down,circle,-2.500,10,1,1.428571,0.491146,0.050083,0.476563,0.048596,1032.3013,0.3013,-0.001487,2.857824,4.145575,0.000000,0.560000,5.714286,1.571803,2.984814,2.730066
2.450,down,circle,-2.500,10,1,1.470588,0.507507,0.051751,0.497455,0.050726,1032.3145,0.3145,-0.001025,2.959891,4.249125,0.000000,0.576471,5.882353,1.627940,3.059370,2.787019
2.520,down,circle,-2.500,10,1,1.512605,0.523114,0.053343,0.518225,0.052844,1032.3276,0.3276,-0.000499,3.059425,4.353495,0.000000,0.592941,6.050420,1.682684,3.134516,2.844422
2.590,down,circle,-2.500,10,1,1.554622,0.537896,0.054850,0.538670,0.054929,1032.3406,0.3406,0.000079,3.154327,4.459606,0.000000,0.609412,6.218487,1.734880,3.210916,2.902783
2.660,down,circle,-2.500,10,1,1.596639,0.551819,0.056270,0.558613,0.056963,1032.3532,0.3532,0.000693,3.243129,4.568287,0.000000,0.625882,6.386555,1.783721,3.289167,2.962558
2.730,down,circle,-2.500,10,1,1.638655,0.564887,0.057602,0.577903,0.058930,1032.3654,0.3654,0.001327,3.325182,4.680232,0.000000,0.642353,6.554622,1.828850,3.369767,3.024128
2.800,down,circle,-2.500,10,1,1.680672,0.577142,0.058852,0.596423,0.060818,1032.3771,0.3771,0.001966,3.400757,4.795962,0.000000,0.658824,6.722689,1.870416,3.453093,3.087779
2.870,down,circle,-2.500,10,1,1.722689,0.588660,0.060027,0.614090,0.062620,1032.3882,0.3882,0.002593,3.470998,4.915799,0.000000,0.675294,6.890756,1.909049,3.539376,3.153690
2.940,down,circle,-2.500,10,1,1.764706,0.599551,0.061137,0.630856,0.064329,1032.3988,0.3988,0.003192,3.537770,5.039850,0.000000,0.691765,7.058824,1.945774,3.628692,3.221918
3.010,down,circle,-2.500,10,1,1.806723,0.609952,0.062198,0.646708,0.065946,1032.4089,0.4089,0.003748,3.603412,5.167998,0.000000,0.708235,7.226891,1.981877,3.720959,3.292399
3.080,down,circle,-2.500,10,1,1.848739,0.620022,0.063225,0.661665,0.067471,1032.4183,0.4183,0.004246,3.670412,5.299912,0.000000,0.724706,7.394958,2.018726,3.815936,3.364951
3.150,down,circle,-2.500,10,1,1.890756,0.629933,0.064235,0.675776,0.068910,1032.4272,0.4272,0.004675,3.741075,5.435061,0.000000,0.741176,7.563025,2.057591,3.913244,3.439283
3.220,down,circle,-2.500,10,1,1.932773,0.639866,0.065248,0.689113,0.070270,1032.4357,0.4357,0.005022,3.817211,5.572745,0.000000,0.757647,7.731092,2.099466,4.012376,3.515010
3.290,down,circle,-2.500,10,1,1.974790,0.650000,0.066282,0.701769,0.071561,1032.4437,0.4437,0.005279,3.899889,5.712130,0.000000,0.774118,7.899160,2.144939,4.112734,3.591671
3.360,down,circle,-2.500,10,1,2.016807,0.660505,0.067353,0.713849,0.072792,1032.4513,0.4513,0.005440,3.989292,5.852292,0.000000,0.790588,8.067227,2.194111,4.213651,3.668761
3.430,down,circle,-2.500,10,1,2.058824,0.671535,0.068478,0.725468,0.073977,1032.4587,0.4587,0.005500,4.084695,5.992268,0.000000,0.807059,8.235294,2.246582,4.314433,3.745747
3.500,down,circle,-2.500,10,1,2.100840,0.683221,0.069669,0.736740,0.075127,1032.4658,0.4658,0.005457,4.184557,6.131101,0.000000,0.823529,8.403361,2.301506,4.414393,3.822106
3.570,down,circle,-2.500,10,1,2.142857,0.695666,0.070938,0.747780,0.076252,1032.4728,0.4728,0.005314,4.286736,6.267899,0.000000,0.840000,8.571429,2.357705,4.512887,3.897344
3.640,down,circle,-2.500,10,1,2.184874,0.708937,0.072291,0.758690,0.077365,1032.4797,0.4797,0.005073,4.388778,6.401872,0.000000,0.856471,8.739496,2.413828,4.609348,3.971030
3.710,down,circle,-2.500,10,1,2.226891,0.723067,0.073732,0.769565,0.078474,1032.4865,0.4865,0.004741,4.488244,6.532384,0.000000,0.872941,8.907563,2.468534,4.703316,4.042811
3.780,down,circle,-2.500,10,1,2.268908,0.738052,0.075260,0.780482,0.079587,1032.4934,0.4934,0.004327,4.583045,6.658976,0.000000,0.889412,9.075630,2.520675,4.794463,4.112437
3.850,down,circle,-2.500,10,1,2.310924,0.753847,0.076871,0.791502,0.080711,1032.5004,0.5004,0.003840,4.671725,6.781401,0.000000,0.905882,9.243697,2.569449,4.882609,4.179771
3.920,down,circle,-2.500,10,1,2.352941,0.770376,0.078556,0.802668,0.081849,1032.5075,0.5075,0.003293,4.753654,6.899627,0.000000,0.922353,9.411765,2.614510,4.967731,4.244795
3.990,down,circle,-2.500,10,1,2.394958,0.787526,0.080305,0.814007,0.083006,1032.5146,0.5146,0.002700,4.829118,7.013845,0.000000,0.938824,9.579832,2.656015,5.049968,4.307615
4.060,down,circle,-2.500,10,1,2.436975,0.805160,0.082103,0.825529,0.084181,1032.5219,0.5219,0.002077,4.899276,7.124457,0.000000,0.955294,9.747899,2.694602,5.129609,4.368451
4.130,down,circle,-2.500,10,1,2.478992,0.823119,0.083935,0.837232,0.085374,1032.5293,0.5293,0.001439,4.966006,7.232055,0.000000,0.971765,9.915966,2.731303,5.207080,4.427630
4.200,up,circle,-2.500,10,1,2.478992,0.694970,0.070867,0.702842,0.071670,1032.4444,0.4444,0.000803,4.947616,7.215541,0.000000,0.971765,9.915966,2.721189,5.195189,4.418547
4.270,up,circle,-2.500,10,1,2.436975,0.687274,0.070082,0.689079,0.070267,1032.4357,0.4357,0.000184,4.846596,7.075784,0.000000,0.955294,9.747899,2.665628,5.094564,4.341681
4.340,up,circle,-2.500,10,1,2.394958,0.679370,0.069276,0.675438,0.068876,1032.4270,0.4270,-0.000401,4.749279,6.935576,0.000000,0.938824,9.579832,2.612103,4.993615,4.264567
4.410,up,circle,-2.500,10,1,2.352941,0.671088,0.068432,0.661896,0.067495,1032.4185,0.4185,-0.000937,4.657461,6.795885,0.000000,0.922353,9.411765,2.561603,4.893037,4.187737
4.480,up,circle,-2.500,10,1,2.310924,0.662276,0.067533,0.648434,0.066122,1032.4100,0.4100,-0.001412,4.572197,6.657649,0.000000,0.905882,9.243697,2.514708,4.793508,4.111707
4.550,up,circle,-2.500,10,1,2.268908,0.652802,0.066567,0.635040,0.064756,1032.4015,0.4015,-0.001811,4.493653,6.521733,0.000000,0.889412,9.075630,2.471509,4.695648,4.036953
4.620,up,circle,-2.500,10,1,2.226891,0.642568,0.065524,0.621714,0.063397,1032.3931,0.3931,-0.002127,4.421086,6.388876,0.000000,0.872941,8.907563,2.431597,4.599991,3.963882
4.690,up,circle,-2.500,10,1,2.184874,0.631504,0.064395,0.608467,0.062046,1032.3847,0.3847,-0.002349,4.352944,6.259660,0.000000,0.856471,8.739496,2.394119,4.506955,3.892813
4.760,up,circle,-2.500,10,1,2.142857,0.619581,0.063180,0.595326,0.060706,1032.3764,0.3764,-0.002473,4.287077,6.134470,0.000000,0.840000,8.571429,2.357892,4.416819,3.823959
4.830,up,circle,-2.500,10,1,2.100840,0.606804,0.061877,0.582326,0.059381,1032.3682,0.3682,-0.002496,4.221025,6.013485,0.000000,0.823529,8.403361,2.321564,4.329709,3.757417
4.900,up,circle,-2.500,10,1,2.058824,0.593219,0.060491,0.569519,0.058075,1032.3601,0.3601,-0.002417,4.152355,5.896658,0.000000,0.807059,8.235294,2.283795,4.245593,3.693162
4.970,up,circle,-2.500,10,1,2.016807,0.578905,0.059032,0.556964,0.056795,1032.3521,0.3521,-0.002237,4.078988,5.783724,0.000000,0.790588,8.067227,2.243443,4.164281,3.631048
5.040,up,circle,-2.500,10,1,1.974790,0.563974,0.057509,0.544729,0.055547,1032.3444,0.3444,-0.001962,3.999479,5.674215,0.000000,0.774118,7.899160,2.199713,4.085435,3.570818
5.110,up,circle,-2.500,10,1,1.932773,0.548565,0.055938,0.532883,0.054339,1032.3369,0.3369,-0.001599,3.913217,5.567480,0.000000,0.757647,7.731092,2.152269,4.008585,3.512114
5.180,up,circle,-2.500,10,1,1.890756,0.532838,0.054334,0.521495,0.053178,1032.3297,0.3297,-0.001157,3.820502,5.462723,0.000000,0.741176,7.563025,2.101276,3.933160,3.454498
5.250,up,circle,-2.500,10,1,1.848739,0.516967,0.052716,0.510629,0.052070,1032.3228,0.3228,-0.000646,3.722511,5.359044,0.000000,0.724706,7.394958,2.047381,3.858512,3.397474
5.320,up,circle,-2.500,10,1,1.806723,0.501132,0.051101,0.500337,0.051020,1032.3163,0.3163,-0.000081,3.621131,5.255487,0.000000,0.708235,7.226891,1.991622,3.783950,3.340518
5.390,up,circle,-2.500,10,1,1.764706,0.485512,0.049508,0.490655,0.050033,1032.3102,0.3102,0.000524,3.518712,5.151087,0.000000,0.691765,7.058824,1.935292,3.708783,3.283098
5.460,up,circle,-2.500,10,1,1.722689,0.470276,0.047955,0.481602,0.049110,1032.3045,0.3045,0.001155,3.417740,5.044926,0.000000,0.675294,6.890756,1.879757,3.632347,3.224709
5.530,up,circle,-2.500,10,1,1.680672,0.455577,0.046456,0.473173,0.048250,1032.2992,0.2992,0.001794,3.320510,4.936178,0.000000,0.658824,6.722689,1.826280,3.554048,3.164898
5.600,up,circle,-2.500,10,1,1.638655,0.441543,0.045025,0.465334,0.047451,1032.2942,0.2942,0.002426,3.228806,4.824152,0.000000,0.642353,6.554622,1.775843,3.473389,3.103284
5.670,up,circle,-2.500,10,1,1.596639,0.428274,0.043672,0.458029,0.046706,1032.2896,0.2896,0.003034,3.143667,4.708332,0.000000,0.625882,6.386555,1.729017,3.389999,3.039582
5.740,up,circle,-2.500,10,1,1.554622,0.415836,0.042403,0.451170,0.046007,1032.2852,0.2852,0.003603,3.065242,4.588399,0.000000,0.609412,6.218487,1.685883,3.303647,2.973619
5.810,up,circle,-2.500,10,1,1.512605,0.404258,0.041223,0.444645,0.045341,1032.2811,0.2811,0.004118,2.992773,4.464253,0.000000,0.592941,6.050420,1.646025,3.214262,2.905339
5.880,up,circle,-2.500,10,1,1.470588,0.393532,0.040129,0.438315,0.044696,1032.2771,0.2771,0.004567,2.924694,4.336015,0.000000,0.576471,5.882353,1.608582,3.121931,2.834808
5.950,up,circle,-2.500,10,1,1.428571,0.383612,0.039118,0.432024,0.044054,1032.2731,0.2731,0.004937,2.858846,4.204022,0.000000,0.560000,5.714286,1.572365,3.026896,2.762212
6.020,up,circle,-2.500,10,1,1.386555,0.374417,0.038180,0.425597,0.043399,1032.2691,0.2691,0.005219,2.792768,4.068807,0.000000,0.543529,5.546218,1.536022,2.929541,2.687844
6.090,up,circle,-2.500,10,1,1.344538,0.365834,0.037305,0.418849,0.042711,1032.2648,0.2648,0.005406,2.724028,3.931074,0.000000,0.527059,5.378151,1.498216,2.830373,2.612091
6.160,up,circle,-2.500,10,1,1.302521,0.357723,0.036478,0.411596,0.041971,1032.2602,0.2602,0.005493,2.650558,3.791661,0.000000,0.510588,5.210084,1.457807,2.729996,2.535414
6.230,up,circle,-2.500,10,1,1.260504,0.349923,0.035682,0.403653,0.041161,1032.2552,0.2552,0.005479,2.570928,3.651492,0.000000,0.494118,5.042017,1.414010,2.629074,2.458321
6.300,up,circle,-2.500,10,1,1.218487,0.342260,0.034901,0.394850,0.040263,1032.2496,0.2496,0.005363,2.484541,3.511532,0.000000,0.477647,4.873950,1.366498,2.528303,2.381343
6.370,up,circle,-2.500,10,1,1.176471,0.334554,0.034115,0.385036,0.039263,1032.2434,0.2434,0.005148,2.391717,3.372735,0.000000,0.461176,4.705882,1.315444,2.428369,2.305004
6.440,up,circle,-2.500,10,1,1.134454,0.326626,0.033307,0.374086,0.038146,1032.2365,0.2365,0.004840,2.293644,3.235994,0.000000,0.444706,4.537815,1.261504,2.329915,2.229797
6.510,up,circle,-2.500,10,1,1.092437,0.318307,0.032458,0.361909,0.036904,1032.2288,0.2288,0.004446,2.192223,3.102092,0.000000,0.428235,4.369748,1.205723,2.233506,2.156151
6.580,up,circle,-2.500,10,1,1.050420,0.309446,0.031555,0.348452,0.035532,1032.2203,0.2203,0.003978,2.089808,2.971666,0.000000,0.411765,4.201681,1.149394,2.139599,2.084416
6.650,up,circle,-2.500,10,1,1.008403,0.299915,0.030583,0.333705,0.034028,1032.2110,0.2110,0.003446,1.988886,2.845165,0.000000,0.395294,4.033613,1.093887,2.048519,2.014841
6.720,up,circle,-2.500,10,1,0.966387,0.289616,0.029533,0.317701,0.032397,1032.2009,0.2009,0.002864,1.891743,2.722837,0.000000,0.378824,3.865546,1.040458,1.960442,1.947560
6.790,up,circle,-2.500,10,1,0.924370,0.278484,0.028397,0.300524,0.030645,1032.1900,0.1900,0.002247,1.800153,2.604705,0.000000,0.362353,3.697479,0.990084,1.875387,1.882588
6.860,up,circle,-2.500,10,1,0.882353,0.266491,0.027175,0.282298,0.028786,1032.1785,0.1785,0.001612,1.715139,2.490574,0.000000,0.345882,3.529412,0.943326,1.793213,1.819815
6.930,up,circle,-2.500,10,1,0.840336,0.253648,0.025865,0.263194,0.026838,1032.1664,0.1664,0.000973,1.636834,2.380037,0.000000,0.329412,3.361345,0.900258,1.713627,1.759020
7.000,up,circle,-2.500,10,1,0.798319,0.240001,0.024473,0.243418,0.024822,1032.1539,0.1539,0.000348,1.564462,2.272499,0.000000,0.312941,3.193277,0.860454,1.636200,1.699875
7.070,up,circle,-2.500,10,1,0.756303,0.225633,0.023008,0.223209,0.022761,1032.1411,0.1411,-0.000247,1.496445,2.167207,0.000000,0.296471,3.025210,0.823045,1.560389,1.641964
7.140,up,circle,-2.500,10,1,0.714286,0.210659,0.021481,0.202831,0.020683,1032.1282,0.1282,-0.000798,1.430615,2.063287,0.000000,0.280000,2.857143,0.786838,1.485567,1.584808
7.210,up,circle,-2.500,10,1,0.672269,0.195218,0.019907,0.182564,0.018616,1032.1154,0.1154,-0.001290,1.364509,1.959796,0.000000,0.263529,2.689076,0.750480,1.411053,1.527888
7.280,up,circle,-2.500,10,1,0.630252,0.179473,0.018301,0.162690,0.016590,1032.1029,0.1029,-0.001711,1.295700,1.855767,0.000000,0.247059,2.521008,0.712635,1.336152,1.470672
7.350,up,circle,-2.500,10,1,0.588235,0.163598,0.016682,0.143492,0.014632,1032.0907,0.0907,-0.002050,1.222127,1.750262,0.000000,0.230588,2.352941,0.672170,1.260189,1.412644
7.420,up,circle,-2.500,10,1,0.546218,0.147774,0.015069,0.125233,0.012770,1032.0792,0.0792,-0.002298,1.142375,1.642419,0.000000,0.214118,2.184874,0.628306,1.182542,1.353330
7.490,up,circle,-2.500,10,1,0.504202,0.132179,0.013478,0.108155,0.011029,1032.0684,0.0684,-0.002450,1.055864,1.531501,0.000000,0.197647,2.016807,0.580725,1.102681,1.292326
7.560,up,circle,-2.500,10,1,0.462185,0.116981,0.011929,0.092464,0.009429,1032.0585,0.0585,-0.002500,0.962929,1.416933,0.000000,0.181176,1.848739,0.529611,1.020192,1.229313
7.630,up,circle,-2.500,10,1,0.420168,0.102330,0.010435,0.078322,0.007987,1032.0495,0.0495,-0.002448,0.864776,1.298330,0.000000,0.164706,1.680672,0.475627,0.934798,1.164081
7.700,up,circle,-2.500,10,1,0.378151,0.088354,0.009010,0.065844,0.006714,1032.0416,0.0416,-0.002295,0.763315,1.175522,0.000000,0.148235,1.512605,0.419823,0.846376,1.096537
7.770,up,circle,-2.500,10,1,0.336134,0.075150,0.007663,0.055088,0.005617,1032.0348,0.0348,-0.002046,0.660904,1.048560,0.000000,0.131765,1.344538,0.363497,0.754963,1.026708
7.840,up,circle,-2.500,10,1,0.294118,0.062780,0.006402,0.046055,0.004696,1032.0291,0.0291,-0.001705,0.560032,0.917712,0.000000,0.115294,1.176471,0.308018,0.660753,0.954742
7.910,up,circle,-2.500,10,1,0.252101,0.051271,0.005228,0.038686,0.003945,1032.0245,0.0245,-0.001283,0.462977,0.783453,0.000000,0.098824,1.008403,0.254638,0.564086,0.880899
7.980,up,circle,-2.500,10,1,0.210084,0.040612,0.004141,0.032864,0.003351,1032.0208,0.0208,-0.000790,0.371502,0.646437,0.000000,0.082353,0.840336,0.204326,0.465435,0.805540
8.050,up,circle,-2.500,10,1,0.168067,0.030753,0.003136,0.028417,0.002898,1032.0180,0.0180,-0.000238,0.286613,0.507461,0.000000,0.065882,0.672269,0.157637,0.365372,0.729104
8.120,up,circle,-2.500,10,1,0.126050,0.021612,0.002204,0.025122,0.002562,1032.0159,0.0159,0.000358,0.208427,0.367429,0.000000,0.049412,0.504202,0.114635,0.264549,0.652086
8.190,up,circle,-2.500,10,1,0.084034,0.013072,0.001333,0.022714,0.002316,1032.0144,0.0144,0.000983,0.136152,0.227298,0.000000,0.032941,0.336134,0.074884,0.163654,0.575014
8.260,up,circle,-2.500,10,1,0.042017,0.004992,0.000509,0.020896,0.002131,1032.0132,0.0132,0.001622,0.068196,0.088030,0.000000,0.016471,0.168067,0.037508,0.063381,0.498416
8.330,up,circle,-2.500,10,1,0.000000,-0.002790,-0.000285,0.019345,0.001973,1032.0122,0.0122,0.002257,0.002384,-0.049457,0.000000,0.000000,0.000000,0.001311,0.000000,0.450000
