elapsed_s,phase,shape_name,target_depth_mm,report_sample_target,trial,indentation_depth_mm,load_force_n,load_kg,pressure_force_n,pressure_kg_eq,pressure_hpa,pressure_delta_hpa,error_kg,dot_mean_px,dot_max_px,missing_ratio,contact_peak,contact_area_ratio,residual_mean_px,residual_peak_px,surface_scale_px
4.130,down,star,-7.500,30,1,7.436975,2.277866,0.232278,2.291979,0.233717,1033.4490,1.4490,0.001439,13.692056,19.884828,0.000000,0.971765,27.368067,7.530631,14.317076,11.386656
4.340,up,star,-7.500,30,1,7.184874,1.859934,0.189660,1.856002,0.189260,1033.1734,1.1734,-0.000401,13.179531,19.159442,0.000000,0.938824,26.440336,7.248742,13.794798,10.987693
4.620,up,star,-7.500,30,1,6.680672,1.740285,0.177460,1.719431,0.175333,1033.0871,1.0871,-0.002127,12.259741,17.754927,0.000000,0.872941,24.584874,6.742858,12.783547,10.215210
4.900,up,star,-7.500,30,1,6.176471,1.608090,0.163979,1.584390,0.161563,1033.0017,1.0017,-0.002417,11.399414,16.404893,0.000000,0.807059,22.729412,6.269678,11.811523,9.472691
5.180,up,star,-7.500,30,1,5.672269,1.464862,0.149374,1.453519,0.148218,1032.9189,0.9189,-0.001157,10.475964,15.113143,0.000000,0.741176,20.873950,5.761780,10.881463,8.762229
5.460,up,star,-7.500,30,1,5.168067,1.319454,0.134547,1.330780,0.135702,1032.8414,0.8414,0.001155,9.481606,13.837531,0.000000,0.675294,19.018487,5.214883,9.963022,8.060642
5.740,up,star,-7.500,30,1,4.663866,1.182167,0.120547,1.217501,0.124151,1032.7697,0.7697,0.003603,8.537511,12.523189,0.000000,0.609412,17.163025,4.695631,9.016696,7.337754
6.020,up,star,-7.500,30,1,4.159664,1.057901,0.107876,1.109081,0.113095,1032.7012,0.7012,0.005219,7.673440,11.145781,0.000000,0.543529,15.307563,4.220392,8.024963,6.580180
6.300,up,star,-7.500,30,1,3.655462,0.942898,0.096149,0.995488,0.101511,1032.6294,0.6294,0.005363,6.773617,9.730692,0.000000,0.477647,13.452101,3.725489,7.006098,5.801880
6.580,up,star,-7.500,30,1,3.151261,0.827237,0.084355,0.866244,0.088332,1032.5477,0.5477,0.003978,5.787287,8.333010,0.000000,0.411765,11.596639,3.183008,5.999767,5.033156
6.860,up,star,-7.500,30,1,2.647059,0.701436,0.071527,0.717243,0.073138,1032.4535,0.4535,0.001612,4.821021,6.994103,0.000000,0.345882,9.741176,2.651562,5.035754,4.296757
7.560,up,star,-7.500,30,1,1.386555,0.344809,0.035161,0.320292,0.032661,1032.2025,0.2025,-0.002500,2.589820,3.775924,0.000000,0.181176,5.102521,1.424401,2.718665,2.526758
8.330,up,star,-7.500,30,1,0.000000,-0.002790,-0.000285,0.019345,0.001973,1032.0122,0.0122,0.002257,0.002384,-0.049457,0.000000,0.000000,0.000000,0.001311,0.000000,0.450000
